"","status","age_min","age_max","admin2guid","vaccine_type","activity_parent_code","date"
"4956","Done",0,60,656,"IPV + bOPV",65,"2019-07-29"
"4957","Done",0,60,665,"bOPV",15,"2023-11-04"
"4958","Done",0,60,504,"bOPV",17,"2019-07-29"
"4959","Done",0,60,241,"bOPV",109,"2022-12-17"
"4960","Done",0,60,528,"nOPV2",44,"2023-12-14"
"4961","Done",0,59,739,"bOPV",99,"2019-07-12"
"4962","Done",0,60,569,"nOPV2",86,"2018-06-26"
"4963","Done",0,59,397,"nOPV2",90,"2018-06-26"
"4964","Done",0,60,488,"nOPV2",13,"2018-12-08"
"4965","Done",0,60,66,"nOPV2",93,"2018-01-20"
"4966","Done",0,60,308,"nOPV2",107,"2019-01-26"
"4967","Done",0,60,90,"bOPV",111,"2018-06-26"
"4968","Done",0,60,650,"bOPV",86,"2021-05-07"
"4969","Done",0,60,238,"mOPV2",109,"2017-11-04"
"4970","Done",0,60,118,"bOPV",98,"2019-07-29"
"4971","Done",0,60,631,"nOPV2",14,"2018-06-26"
"4972","Done",0,60,424,"f-IPV",77,"2021-05-07"
"4973","Done",2,60,721,"mOPV2",17,"2018-04-06"
"4974","Done",0,60,249,"bOPV",82,"2019-06-14"
"4975","Done",0,60,291,"bOPV",88,"2017-01-28"
"4976","Done",0,60,199,"bOPV",44,"2021-05-07"
"4977","Done",0,60,609,"bOPV",65,"2017-06-30"
"4978","Done",0,60,731,"nOPV2",112,"2019-07-29"
"4979","Done",0,60,720,"nOPV2",77,"2018-11-03"
"4980","Done",0,60,234,"nOPV2",16,"2017-03-25"
"4981","Done",0,60,260,"bOPV",82,"2021-03-13"
"4982","Done",0,60,110,"nOPV2",65,"2022-07-29"
"4983","Done",0,60,739,"nOPV2",6,"2017-03-25"
"4984","Done",0,60,568,"bOPV",112,"2023-07-16"
"4985","Done",0,35,9,"nOPV2",20,"2019-07-12"
"4986","Done",0,60,240,"bOPV",38,"2017-01-28"
"4987","Done",0,60,248,"bOPV",92,"2020-02-01"
"4988","Done",0,60,119,"nOPV2",95,"2022-01-22"
"4989","Done",0,60,521,"mOPV2",65,"2023-07-16"
"4990","Done",0,60,511,"f-IPV",82,"2019-04-26"
"4991","Done",0,35,604,"mOPV2",103,"2022-03-26"
"4992","Done",0,60,330,"bOPV",20,"2020-02-01"
"4993","Done",0,60,474,"IPV",107,"2021-01-23"
"4994","Done",0,60,727,"nOPV2",95,"2017-03-25"
"4995","Done",0,60,774,"IPV + bOPV",44,"2018-08-31"
"4996","Done",0,60,602,"nOPV2",84,"2023-09-29"
"4997","Done",0,60,472,"bOPV",48,"2022-01-22"
"4998","Done",0,60,668,"bOPV",54,"2016-12-16"
"4999","Done",0,60,183,"bOPV",47,"2017-04-21"
"5000","Done",0,60,741,"nOPV2",77,"2023-12-14"
"5001","Done",0,60,106,"nOPV2",52,"2019-09-13"
"5002","Done",0,60,405,"nOPV2",77,"2018-12-08"
"5003","Done",0,59,638,"bOPV",51,"2016-10-14"
"5004","Done",0,60,759,"nOPV2",13,"2016-11-12"
"5005","Done",0,60,251,"nOPV2",77,"2020-10-16"
"5006","Done",0,60,640,"bOPV",23,"2017-10-13"
"5007","Done",0,60,332,"nOPV2",44,"2023-11-04"
"5008","Done",0,60,414,"bOPV",97,"2019-04-26"
"5009","Done",0,60,120,"nOPV2",46,"2023-09-29"
"5010","Done",0,60,183,"bOPV",93,"2019-12-01"
"5011","Done",0,60,500,"nOPV2",10,"2021-06-18"
"5012","Done",0,60,55,"nOPV2",15,"2016-09-16"
"5013","Done",0,60,167,"bOPV",60,"2024-03-02"
"5014","Done",0,60,396,"nOPV2",110,"2016-09-16"
"5015","Done",0,60,130,"bOPV",42,"2023-07-16"
"5016","Done",0,60,414,"bOPV",88,"2020-10-16"
"5017","Done",0,60,684,"bOPV",65,"2017-03-25"
"5018","Done",0,60,129,"bOPV",11,"2016-12-03"
"5019","Done",0,60,144,"nOPV2",109,"2023-11-04"
"5020","Done",0,60,656,"nOPV2",47,"2019-07-29"
"5021","Done",0,60,527,"nOPV2",25,"2019-07-29"
"5022","Done",0,60,15,"nOPV2",99,"2021-07-30"
"5023","Done",0,60,211,"mOPV2",37,"2023-09-29"
"5024","Done",0,60,272,"bOPV",95,"2022-12-17"
"5025","Done",0,60,335,"bOPV",50,"2023-10-13"
"5026","Done",0,60,312,"mOPV2",20,"2019-12-01"
"5027","Done",0,60,436,"bOPV",51,"2023-10-13"
"5028","Done",0,60,106,"nOPV2",103,"2021-04-23"
"5029","Done",0,60,401,"nOPV2",110,"2017-04-21"
"5030","Done",0,35,396,"nOPV2",37,"2016-11-12"
"5031","Done",0,60,109,"bOPV",26,"2022-03-26"
"5032","Done",0,60,164,"bOPV",65,"2017-04-21"
"5033","Done",0,60,195,"nOPV2",90,"2022-05-13"
"5034","Done",0,60,659,"bOPV",47,"2017-01-28"
"5035","Done",0,60,248,"bOPV",20,"2018-05-09"
"5036","Done",2,60,195,"nOPV2",45,"2019-07-29"
"5037","Done",0,60,337,"nOPV2",106,"2020-02-01"
"5038","Done",0,60,92,"mOPV2",42,"2024-03-02"
"5039","Done",0,60,770,"nOPV2",109,"2019-04-12"
"5040","Done",0,60,303,"mOPV2",110,"2023-09-29"
"5041","Done",0,60,205,"bOPV",111,"2019-12-01"
"5042","Done",0,60,255,"bOPV",91,"2016-10-14"
"5043","Done",0,60,634,"nOPV2",111,"2018-04-06"
"5044","Done",0,60,97,"bOPV",102,"2018-01-20"
"5045","Done",0,60,281,"mOPV2",110,"2021-05-07"
"5046","Done",0,59,481,"bOPV",35,"2016-10-14"
"5047","Done",0,60,574,"mOPV2",17,"2019-07-12"
"5048","Done",0,60,45,"bOPV",23,"2021-05-07"
"5049","Done",0,60,420,"bOPV",38,"2023-12-14"
"5050","Done",2,60,100,"nOPV2",22,"2016-11-12"
"5051","Done",0,60,481,"bOPV",94,"2016-11-12"
"5052","Done",0,60,140,"nOPV2",94,"2018-06-26"
"5053","Done",0,60,740,"nOPV2",68,"2020-10-16"
"5054","Done",0,60,211,"bOPV",83,"2018-11-03"
"5055","Done",0,60,400,"nOPV2",23,"2023-10-13"
"5056","Done",0,60,137,"nOPV2",111,"2017-10-13"
"5057","Done",0,60,84,"bOPV",89,"2019-07-29"
"5058","Done",0,60,318,"bOPV",94,"2018-06-26"
"5059","Done",0,60,664,"bOPV",43,"2021-07-16"
"5060","Done",0,60,476,"nOPV2",44,"2018-06-26"
"5061","Done",0,60,23,"f-IPV",13,"2022-01-22"
"5062","Done",0,60,213,"nOPV2",94,"2016-12-03"
"5063","Done",0,60,479,"nOPV2",82,"2020-10-16"
"5064","Done",0,60,92,"bOPV",77,"2019-07-29"
"5065","Done",0,60,191,"bOPV",19,"2018-10-05"
"5066","Done",0,60,352,"bOPV",17,"2017-06-30"
"5067","Done",0,60,638,"nOPV2",14,"2017-03-25"
"5068","Done",0,60,582,"mOPV2",88,"2022-05-13"
"5069","Done",0,59,641,"nOPV2",26,"2019-07-12"
"5070","Done",0,60,569,"bOPV",35,"2019-07-12"
"5071","Done",0,60,640,"bOPV",44,"2019-07-29"
"5072","Done",0,60,507,"IPV + bOPV",68,"2021-04-23"
"5073","Done",0,60,4,"bOPV",12,"2018-10-05"
"5074","Done",0,60,515,"bOPV",38,"2017-04-21"
"5075","Done",0,60,338,"bOPV",82,"2023-09-29"
"5076","Done",0,60,8,"nOPV2",45,"2022-09-02"
"5077","Done",0,59,656,"bOPV",49,"2016-12-03"
"5078","Done",0,60,404,"nOPV2",90,"2022-03-26"
"5079","Done",0,60,613,"bOPV",18,"2017-03-25"
"5080","Done",0,60,150,"nOPV2",95,"2023-12-14"
"5081","Done",0,60,529,"nOPV2",25,"2023-10-13"
"5082","Done",0,60,427,"nOPV2",46,"2018-06-26"
"5083","Done",0,60,676,"bOPV",38,"2017-04-21"
"5084","Done",0,60,1,"nOPV2",42,"2024-03-02"
"5085","Done",0,60,323,"bOPV",94,"2019-04-12"
"5086","Done",0,60,495,"bOPV",1,"2023-11-04"
"5087","Done",0,60,130,"bOPV",46,"2019-07-12"
"5088","Done",0,60,132,"nOPV2",64,"2020-10-16"
"5089","Done",0,60,138,"mOPV2",45,"2021-06-25"
"5090","Done",0,60,665,"nOPV2",47,"2016-11-12"
"5091","Done",0,60,731,"bOPV",83,"2017-04-21"
"5092","Done",0,60,521,"nOPV2",43,"2023-07-16"
"5093","Done",0,60,704,"bOPV",50,"2021-03-13"
"5094","Done",0,60,479,"bOPV",44,"2022-01-22"
"5095","Done",0,60,572,"bOPV",100,"2016-11-12"
"5096","Done",0,60,418,"bOPV",26,"2020-02-01"
"5097","Done",0,60,636,"bOPV",19,"2019-06-14"
"5098","Done",0,60,582,"bOPV",91,"2022-01-22"
"5099","Done",0,60,659,"bOPV",112,"2024-03-02"
"5100","Done",0,60,69,"nOPV2",109,"2019-09-13"
"5101","Done",0,60,350,"nOPV2",65,"2023-12-14"
"5102","Done",0,60,205,"f-IPV",90,"2017-06-30"
"5103","Done",0,60,86,"bOPV",102,"2023-10-13"
"5104","Done",0,60,392,"nOPV2",84,"2017-04-21"
"5105","Done",0,60,610,"nOPV2",111,"2019-07-29"
"5106","Done",0,60,46,"nOPV2",1,"2016-05-13"
"5107","Done",0,60,562,"bOPV",88,"2022-02-19"
"5108","Done",0,60,631,"bOPV",105,"2023-09-29"
"5109","Done",0,60,109,"nOPV2",112,"2019-07-29"
"5110","Done",0,60,488,"IPV",44,"2022-05-13"
"5111","Done",0,60,693,"bOPV",18,"2016-05-08"
"5112","Done",0,60,121,"nOPV2",95,"2020-10-16"
"5113","Done",0,60,672,"mOPV2",26,"2022-01-22"
"5114","Done",0,60,693,"nOPV2",15,"2018-11-01"
"5115","Done",0,60,267,"bOPV",26,"2019-06-14"
"5116","Done",2,60,630,"nOPV2",102,"2023-10-13"
"5117","Done",0,60,705,"nOPV2",103,"2016-11-12"
"5118","Done",0,59,424,"nOPV2",48,"2022-02-19"
"5119","Done",0,60,353,"nOPV2",1,"2019-06-14"
"5120","Done",0,60,350,"bOPV",112,"2017-04-21"
"5121","Done",0,60,445,"nOPV2",20,"2024-03-02"
"5122","Done",0,60,760,"nOPV2",107,"2021-07-30"
"5123","Done",0,60,378,"bOPV",42,"2024-03-02"
"5124","Done",0,60,658,"f-IPV",25,"2021-09-03"
"5125","Done",0,60,106,"bOPV",77,"2021-10-08"
"5126","Done",0,60,600,"nOPV2",109,"2017-04-21"
"5127","Done",0,60,243,"nOPV2",44,"2018-04-06"
"5128","Done",0,60,334,"nOPV2",109,"2023-07-16"
"5129","Done",0,60,758,"bOPV",1,"2021-05-07"
"5130","Done",0,60,374,"bOPV",12,"2018-10-05"
"5131","Done",0,60,629,"nOPV2",18,"2017-03-25"
"5132","Done",0,60,439,"bOPV",111,"2019-06-14"
"5133","Done",0,60,693,"mOPV2",20,"2021-10-08"
"5134","Done",0,60,16,"nOPV2",22,"2018-04-06"
"5135","Done",0,35,477,"bOPV",38,"2016-12-03"
"5136","Done",0,60,428,"bOPV",1,"2023-11-04"
"5137","Done",0,60,201,"mOPV2",42,"2024-03-02"
"5138","Done",0,60,404,"mOPV2",91,"2019-07-12"
"5139","Done",2,60,453,"nOPV2",97,"2020-02-01"
"5140","Done",0,60,757,"IPV + bOPV",4,"2021-10-08"
"5141","Done",0,60,634,"nOPV2",94,"2019-07-29"
"5142","Done",0,60,750,"bOPV",91,"2021-05-07"
"5143","Done",0,35,580,"nOPV2",97,"2019-04-26"
"5144","Done",0,60,440,"bOPV",18,"2016-12-03"
"5145","Done",0,35,738,"nOPV2",11,"2021-07-16"
"5146","Done",0,60,246,"nOPV2",112,"2023-09-29"
"5147","Done",0,60,86,"nOPV2",19,"2020-02-01"
"5148","Done",0,60,91,"bOPV",90,"2017-01-28"
"5149","Done",0,60,239,"nOPV2",107,"2022-05-13"
"5150","Done",0,59,217,"nOPV2",47,"2018-04-06"
"5151","Done",0,60,699,"bOPV",27,"2017-01-28"
"5152","Done",0,60,362,"bOPV",103,"2019-07-12"
"5153","Done",0,60,638,"nOPV2",107,"2020-02-01"
"5154","Done",0,60,623,"f-IPV",83,"2019-07-26"
"5155","Done",0,60,64,"bOPV",47,"2017-04-21"
"5156","Done",0,60,412,"nOPV2",17,"2022-01-22"
"5157","Done",0,60,599,"nOPV2",103,"2019-07-12"
"5158","Done",0,60,596,"bOPV",107,"2019-07-29"
"5159","Done",0,60,283,"bOPV",47,"2019-07-29"
"5160","Done",0,60,738,"nOPV2",44,"2016-11-12"
"5161","Done",0,60,165,"f-IPV",38,"2017-02-25"
"5162","Done",0,60,656,"bOPV",109,"2019-11-30"
"5163","Done",0,60,204,"bOPV",95,"2023-11-04"
"5164","Done",0,60,729,"bOPV",81,"2022-01-22"
"5165","Done",0,60,688,"bOPV",12,"2023-11-04"
"5166","Done",2,60,578,"bOPV",18,"2023-09-29"
"5167","Done",0,59,334,"nOPV2",64,"2023-09-29"
"5168","Done",0,60,55,"nOPV2",110,"2016-12-03"
"5169","Done",0,60,356,"nOPV2",44,"2018-06-26"
"5170","Done",0,60,675,"bOPV",2,"2018-04-06"
"5171","Done",0,60,272,"bOPV",86,"2019-07-29"
"5172","Done",0,60,302,"mOPV2",108,"2021-05-07"
"5173","Done",0,60,560,"nOPV2",55,"2024-03-02"
"5174","Done",0,60,26,"bOPV",47,"2018-06-26"
"5175","Done",0,60,567,"nOPV2",109,"2023-09-29"
"5176","Done",0,60,184,"bOPV",68,"2017-04-21"
"5177","Done",0,60,493,"bOPV",86,"2021-06-25"
"5178","Done",0,60,739,"nOPV2",25,"2023-09-29"
"5179","Done",0,60,381,"mOPV2",44,"2018-06-26"
"5180","Done",0,59,676,"bOPV",91,"2019-07-12"
"5181","Done",0,60,664,"nOPV2",110,"2021-03-13"
"5182","Done",0,60,306,"nOPV2",106,"2017-10-13"
"5183","Done",0,60,591,"bOPV",16,"2017-03-25"
"5184","Done",0,60,480,"bOPV",26,"2023-09-29"
"5185","Done",0,60,710,"bOPV",77,"2023-11-04"
"5186","Done",0,60,480,"nOPV2",65,"2022-05-13"
"5187","Done",0,60,315,"nOPV2",109,"2019-07-29"
"5188","Done",0,60,186,"mOPV2",93,"2019-12-01"
"5189","Done",0,60,118,"bOPV",11,"2021-12-08"
"5190","Done",0,60,608,"nOPV2",17,"2019-01-26"
"5191","Done",0,60,589,"nOPV2",99,"2018-06-26"
"5192","Done",0,60,561,"nOPV2",91,"2023-12-14"
"5193","Done",0,60,657,"mOPV2",109,"2022-12-17"
"5194","Done",0,60,34,"nOPV2",110,"2022-05-13"
"5195","Done",0,60,129,"bOPV",17,"2018-04-06"
"5196","Done",0,60,430,"bOPV",91,"2017-10-13"
"5197","Done",0,60,92,"bOPV",38,"2023-01-20"
"5198","Done",0,60,693,"mOPV2",77,"2017-03-25"
"5199","Done",0,60,697,"mOPV2",20,"2023-01-20"
"5200","Done",0,60,426,"bOPV",44,"2020-02-01"
"5201","Done",0,60,202,"bOPV",110,"2023-09-29"
"5202","Done",0,60,306,"nOPV2",18,"2020-02-01"
"5203","Done",0,60,677,"bOPV",48,"2023-11-04"
"5204","Done",0,60,421,"nOPV2",22,"2019-07-29"
"5205","Done",0,60,683,"bOPV",22,"2016-08-26"
"5206","Done",0,60,211,"mOPV2",47,"2017-03-25"
"5207","Done",0,60,396,"bOPV",57,"2016-11-12"
"5208","Done",0,60,4,"nOPV2",86,"2016-12-03"
"5209","Done",0,60,638,"mOPV2",19,"2023-11-04"
"5210","Done",0,60,454,"mOPV2",55,"2021-05-07"
"5211","Done",0,60,149,"bOPV",95,"2019-04-12"
"5212","Done",0,60,173,"nOPV2",93,"2017-02-25"
"5213","Done",0,60,323,"bOPV",111,"2018-04-06"
"5214","Done",0,60,218,"bOPV",106,"2019-07-29"
"5215","Done",0,60,183,"bOPV",92,"2023-09-29"
"5216","Done",0,60,209,"nOPV2",54,"2023-10-13"
"5217","Done",0,60,611,"bOPV",77,"2019-07-29"
"5218","Done",0,60,266,"nOPV2",17,"2019-07-12"
"5219","Done",0,60,121,"nOPV2",44,"2017-05-26"
"5220","Done",0,59,417,"nOPV2",77,"2017-03-25"
"5221","Done",0,60,276,"bOPV",91,"2022-05-13"
"5222","Done",0,59,549,"bOPV",103,"2021-05-07"
"5223","Done",0,60,762,"bOPV",111,"2023-07-16"
"5224","Done",0,60,354,"f-IPV",77,"2017-04-21"
"5225","Done",0,60,135,"nOPV2",68,"2016-12-03"
"5226","Done",0,60,551,"nOPV2",109,"2021-08-06"
"5227","Done",0,60,440,"bOPV",88,"2024-03-02"
"5228","Done",0,60,732,"bOPV",47,"2021-09-03"
"5229","Done",0,60,166,"nOPV2",12,"2022-09-30"
"5230","Done",0,60,769,"nOPV2",54,"2021-05-07"
"5231","Done",0,60,321,"nOPV2",17,"2021-12-08"
"5232","Done",0,60,222,"nOPV2",109,"2016-11-12"
"5233","Done",0,60,437,"bOPV",93,"2019-07-29"
"5234","Done",0,60,477,"bOPV",95,"2019-07-29"
"5235","Done",0,60,603,"bOPV",89,"2018-12-08"
"5236","Done",0,60,127,"mOPV2",103,"2023-10-13"
"5237","Done",0,60,234,"bOPV",23,"2024-03-02"
"5238","Done",0,60,639,"nOPV2",109,"2018-11-01"
"5239","Done",0,60,107,"bOPV",2,"2022-01-22"
"5240","Done",0,60,445,"mOPV2",77,"2019-07-12"
"5241","Done",0,60,752,"bOPV",95,"2020-02-01"
"5242","Done",0,60,94,"bOPV",37,"2022-05-13"
"5243","Done",0,60,281,"nOPV2",51,"2019-07-12"
"5244","Done",0,60,524,"nOPV2",43,"2017-04-21"
"5245","Done",0,60,758,"nOPV2",112,"2019-07-29"
"5246","Done",0,60,460,"nOPV2",19,"2018-11-01"
"5247","Done",0,60,480,"nOPV2",111,"2023-09-29"
"5248","Done",0,60,653,"nOPV2",25,"2023-09-29"
"5249","Done",0,60,460,"mOPV2",98,"2016-05-13"
"5250","Done",0,60,728,"mOPV2",110,"2017-10-13"
"5251","Done",0,59,272,"nOPV2",77,"2022-12-17"
"5252","Done",0,60,41,"bOPV",19,"2023-07-16"
"5253","Done",0,60,279,"bOPV",65,"2023-12-14"
"5254","Done",0,60,315,"mOPV2",26,"2021-12-08"
"5255","Done",0,60,94,"nOPV2",107,"2023-10-13"
"5256","Done",0,60,65,"bOPV",109,"2017-04-21"
"5257","Done",0,60,319,"bOPV",109,"2024-03-02"
"5258","Done",0,60,78,"bOPV",20,"2019-07-12"
"5259","Done",0,60,652,"bOPV",102,"2017-05-19"
"5260","Done",0,60,166,"nOPV2",13,"2021-10-08"
"5261","Done",0,60,229,"bOPV",44,"2017-01-28"
"5262","Done",0,35,634,"bOPV",13,"2021-12-08"
"5263","Done",0,59,191,"bOPV",34,"2016-07-08"
"5264","Done",0,60,637,"nOPV2",26,"2019-07-12"
"5265","Done",0,60,66,"bOPV",16,"2023-07-16"
"5266","Done",0,60,734,"mOPV2",26,"2019-07-29"
"5267","Done",0,60,31,"bOPV",44,"2017-03-25"
"5268","Done",0,60,315,"bOPV",100,"2020-10-16"
"5269","Done",0,60,664,"mOPV2",17,"2021-09-24"
"5270","Done",0,60,330,"f-IPV",65,"2019-07-29"
"5271","Done",0,60,664,"nOPV2",88,"2019-02-09"
"5272","Done",0,60,211,"bOPV",13,"2016-12-03"
"5273","Done",0,60,743,"bOPV",90,"2022-05-13"
"5274","Done",0,60,709,"bOPV",47,"2022-01-22"
"5275","Done",0,59,98,"nOPV2",55,"2018-12-08"
"5276","Done",0,60,614,"f-IPV",44,"2018-08-31"
"5277","Done",0,60,676,"bOPV",43,"2016-09-16"
"5278","Done",0,60,430,"bOPV",110,"2024-03-02"
"5279","Done",0,60,471,"nOPV2",93,"2020-02-01"
"5280","Done",0,60,606,"bOPV",12,"2017-03-25"
"5281","Done",0,60,710,"bOPV",37,"2023-07-16"
"5282","Done",0,60,100,"nOPV2",11,"2019-05-03"
"5283","Done",0,60,550,"mOPV2",44,"2023-09-29"
"5284","Done",0,60,767,"bOPV",77,"2021-05-07"
"5285","Done",0,60,640,"bOPV",107,"2023-12-14"
"5286","Done",0,60,730,"nOPV2",112,"2016-12-16"
"5287","Done",0,60,712,"bOPV",110,"2016-05-13"
"5288","Done",0,60,709,"nOPV2",68,"2022-11-05"
"5289","Done",0,60,148,"mOPV2",88,"2022-01-22"
"5290","Done",0,60,219,"bOPV",71,"2018-11-01"
"5291","Done",0,60,176,"nOPV2",25,"2019-01-26"
"5292","Done",0,60,357,"mOPV2",109,"2017-10-13"
"5293","Done",0,60,692,"nOPV2",95,"2018-04-06"
"5294","Done",0,60,742,"nOPV2",50,"2016-09-16"
"5295","Done",0,60,47,"nOPV2",92,"2018-12-08"
"5296","Done",0,60,125,"bOPV",107,"2023-10-13"
"5297","Done",0,60,137,"nOPV2",109,"2018-03-06"
"5298","Done",0,60,714,"mOPV2",111,"2017-03-25"
"5299","Done",0,60,601,"bOPV",47,"2022-01-22"
"5300","Done",0,60,83,"nOPV2",60,"2023-12-14"
"5301","Done",0,60,305,"bOPV",100,"2023-10-13"
"5302","Done",0,60,337,"nOPV2",44,"2024-03-02"
"5303","Done",0,60,701,"nOPV2",17,"2019-07-29"
"5304","Done",0,60,372,"nOPV2",77,"2019-01-26"
"5305","Done",0,60,411,"bOPV",26,"2016-11-12"
"5306","Done",0,60,249,"IPV + bOPV",19,"2022-11-05"
"5307","Done",0,60,533,"mOPV2",65,"2021-05-07"
"5308","Done",0,60,735,"mOPV2",95,"2021-04-23"
"5309","Done",0,60,546,"nOPV2",86,"2020-02-01"
"5310","Done",0,60,121,"bOPV",87,"2018-11-03"
"5311","Done",0,60,528,"nOPV2",35,"2017-03-25"
"5312","Done",0,60,665,"mOPV2",112,"2019-07-12"
"5313","Done",0,60,173,"bOPV",109,"2018-01-20"
"5314","Done",0,60,288,"bOPV",27,"2022-05-13"
"5315","Done",0,59,664,"mOPV2",4,"2023-10-13"
"5316","Done",0,60,486,"nOPV2",107,"2023-10-13"
"5317","Done",0,60,628,"f-IPV",26,"2016-12-03"
"5318","Done",0,60,317,"bOPV",14,"2017-04-21"
"5319","Done",0,60,253,"bOPV",17,"2017-04-21"
"5320","Done",0,59,411,"bOPV",11,"2017-10-13"
"5321","Done",0,60,647,"bOPV",95,"2023-09-29"
"5322","Done",0,60,443,"bOPV",20,"2016-12-03"
"5323","Done",0,60,20,"nOPV2",1,"2017-04-21"
"5324","Done",0,60,545,"nOPV2",64,"2021-09-03"
"5325","Done",0,60,564,"nOPV2",38,"2022-05-13"
"5326","Done",0,60,153,"bOPV",105,"2023-11-04"
"5327","Done",0,60,105,"bOPV",14,"2019-07-29"
"5328","Done",0,60,247,"bOPV",17,"2023-10-13"
"5329","Done",0,60,162,"bOPV",110,"2018-01-20"
"5330","Done",0,60,243,"bOPV",94,"2022-07-29"
"5331","Done",0,60,254,"nOPV2",18,"2020-10-16"
"5332","Done",0,35,80,"nOPV2",68,"2021-12-08"
"5333","Done",0,60,552,"nOPV2",91,"2016-05-13"
"5334","Done",0,60,572,"bOPV",25,"2023-10-13"
"5335","Done",0,60,242,"bOPV",68,"2016-12-16"
"5336","Done",0,60,635,"bOPV",42,"2023-09-29"
"5337","Done",0,60,442,"nOPV2",35,"2023-11-04"
"5338","Done",0,60,755,"bOPV",91,"2021-05-07"
"5339","Done",0,60,258,"nOPV2",20,"2016-09-16"
"5340","Done",0,60,43,"bOPV",103,"2016-08-26"
"5341","Done",0,60,116,"nOPV2",11,"2023-11-04"
"5342","Done",0,60,620,"mOPV2",111,"2021-10-08"
"5343","Done",0,60,498,"nOPV2",38,"2021-10-08"
"5344","Done",0,60,259,"bOPV",14,"2019-07-29"
"5345","Done",0,60,649,"mOPV2",107,"2024-03-02"
"5346","Done",0,60,693,"bOPV",87,"2017-02-25"
"5347","Done",0,60,1,"bOPV",38,"2022-01-22"
"5348","Done",0,60,604,"bOPV",94,"2022-01-22"
"5349","Done",0,60,476,"bOPV",17,"2020-02-01"
"5350","Done",0,60,726,"nOPV2",19,"2016-08-26"
"5351","Done",0,60,740,"mOPV2",94,"2024-03-02"
"5352","Done",0,60,35,"nOPV2",48,"2016-09-16"
"5353","Done",0,60,303,"bOPV",26,"2021-12-08"
"5354","Done",0,35,121,"bOPV",42,"2021-09-24"
"5355","Done",0,60,754,"bOPV",78,"2019-07-12"
"5356","Done",0,60,754,"nOPV2",107,"2019-07-29"
"5357","Done",0,60,26,"mOPV2",17,"2016-10-14"
"5358","Done",0,60,239,"nOPV2",20,"2018-05-25"
"5359","Done",0,60,272,"mOPV2",11,"2022-05-13"
"5360","Done",0,60,177,"nOPV2",93,"2017-04-21"
"5361","Done",0,60,732,"nOPV2",12,"2019-09-13"
"5362","Done",0,60,656,"bOPV",16,"2018-04-06"
"5363","Done",0,60,673,"nOPV2",89,"2018-04-06"
"5364","Done",0,60,30,"bOPV",68,"2016-11-12"
"5365","Done",0,59,213,"bOPV",91,"2018-04-06"
"5366","Done",0,60,54,"nOPV2",30,"2023-09-29"
"5367","Done",0,59,167,"bOPV",18,"2023-09-29"
"5368","Done",0,60,773,"bOPV",50,"2019-07-12"
"5369","Done",0,60,84,"nOPV2",109,"2023-11-04"
"5370","Done",0,60,400,"bOPV",26,"2020-02-01"
"5371","Done",0,60,293,"mOPV2",93,"2017-03-25"
"5372","Done",0,60,531,"bOPV",55,"2024-03-02"
"5373","Done",0,60,129,"bOPV",18,"2023-12-14"
"5374","Done",0,60,627,"nOPV2",25,"2017-01-28"
"5375","Done",0,60,615,"nOPV2",22,"2021-05-07"
"5376","Done",0,60,630,"mOPV2",88,"2016-05-13"
"5377","Done",0,60,216,"nOPV2",111,"2016-05-08"
"5378","Done",0,60,235,"IPV + bOPV",19,"2020-02-01"
"5379","Done",0,60,26,"bOPV",95,"2016-05-13"
"5380","Done",0,60,528,"nOPV2",17,"2017-02-25"
"5381","Done",0,60,501,"f-IPV",1,"2018-11-03"
"5382","Done",0,59,397,"bOPV",111,"2019-07-29"
"5383","Done",0,60,30,"bOPV",17,"2021-08-06"
"5384","Done",0,60,77,"nOPV2",91,"2022-05-13"
"5385","Done",0,60,380,"nOPV2",93,"2022-03-26"
"5386","Done",0,60,243,"mOPV2",46,"2018-11-01"
"5387","Done",0,59,765,"bOPV",107,"2019-01-26"
"5388","Done",0,60,133,"bOPV",84,"2022-05-13"
"5389","Done",0,60,39,"nOPV2",43,"2018-06-26"
"5390","Done",0,60,581,"bOPV",55,"2023-12-14"
"5391","Done",0,35,83,"mOPV2",22,"2020-02-01"
"5392","Done",0,60,558,"bOPV",44,"2017-10-13"
"5393","Done",0,60,135,"nOPV2",65,"2020-02-01"
"5394","Done",0,60,578,"bOPV",14,"2019-07-29"
"5395","Done",0,60,162,"bOPV",105,"2017-11-04"
"5396","Done",0,60,549,"bOPV",107,"2016-11-12"
"5397","Done",0,60,394,"mOPV2",108,"2019-07-29"
"5398","Done",0,59,20,"mOPV2",22,"2019-07-12"
"5399","Done",0,60,618,"bOPV",55,"2023-11-04"
"5400","Done",0,60,168,"nOPV2",111,"2018-01-20"
"5401","Done",0,60,332,"nOPV2",110,"2016-12-03"
"5402","Done",0,60,437,"nOPV2",65,"2018-12-08"
"5403","Done",0,60,752,"mOPV2",91,"2019-07-29"
"5404","Done",0,60,86,"nOPV2",43,"2016-10-14"
"5405","Done",0,60,272,"bOPV",18,"2018-12-08"
"5406","Done",0,60,580,"bOPV",105,"2019-07-29"
"5407","Done",0,60,495,"nOPV2",68,"2016-10-14"
"5408","Done",0,60,723,"nOPV2",106,"2017-04-21"
"5409","Done",0,60,265,"bOPV",50,"2022-01-22"
"5410","Done",0,60,263,"nOPV2",83,"2023-10-13"
"5411","Done",0,60,38,"nOPV2",25,"2021-05-07"
